text,sentiment
"To facilitate overseas passengers availing Visa services for Bangladesh bound trains, a ""Visa Information and Application Centre"" has been commenced at Kolkata Railway Station. Passengers of Maitree and Bandhan Express now can easily get Visa at their doorsteps.
@USER HTTPURL",2
@USER @USER @USER railway minister Sir I am traveling to Kolkata from Tata Nagar by train no 12221 Pune Howrah Duronto Exp. and this train is getting delayed by 3 hours and due to this I am about to missed my flight from Kolkata to,1
"@USER @USER @USER Sir kindly request 02501 up trian Kolkata Agartala special train on proper time else we have no option but to go to flight ✈️, every day it runs abnormally late now please 🙏 release the late.thank you Indian",1
Train number 13049 is a train running between Kolkata and Amritsar. The train was stopped due to spread of COVID. After the COVID Mxm number of train's started except 13049. For the convinent of PASSENGER'S please start the train. @USER @USER,1
"Train no 13161 tebhaga express
In this summer the fans are not working after leaving Kolkata and no one is there to address it. @USER @USER @USER HTTPURL",1
"@USER SS translation:

My frnd asked me tell me which place ?.

I said Kolkata.

She said u only go to Kolkata in time travel not in train travel...🥲",1
"Dear Railway, I am travelling from Mohiuddin Nagar to kolkata by train no 15050. Train was late by more than 4:30 hours. When train reached at my boarding station both the doors of my coach was locked.I was about to miss my train.Look into this pls @USER @USER",1
"@USER @USER @USER @USER @USER Sir sorry to say it's not only washroom which are not usable attaching pics of compartment of yesterday from Kolkata train starting and boarding point

No attendant Train was in utter mess no b",1
"@USER @USER @USER @USER 
PNR no.- 6716732470
Today my mother and my sister has ticket in train no 12363.
They need to travel from Bankimnagar to kolkata first by Gede Majerhat local.Due to delay of this train(30142) the",1
"@USER @USER @USER @USER train no 12322 kolkata mail is delayed at MGM stn without any reason, please do the needful, I have to catch my connected train at asn .",1
"No water in Kolkata Rajdhani A4 coach in the morning. We have semi high speed trains now and yet we are struggling with cleanliness and no water. Pathetic service. Please do take action.

PNR-2832335184

@USER @USER HTTPURL",1
Train cancelled its ok but train late more than 3 hours. Why you are harrassing amm public. We are daily passenger i went kolkata every day today train late by 2 to 3 hrs. @USER @USER @USER  but no work is going in icchapore rail track. HTTPURL,1
@USER Salute to our Ministry of Railways for making India connected but today our train from kolkata to Lalgolah made me disappointed by being late almost 1 hr.Please look into the daily passenger 's harassment. 6315495613 PNR NUMBER,1
"@USER @USER @USER @USER @USER I can agrue same,
Anything from delhi to kolkata has to pass through UP, whether EDFC or imp highway,..
In future ,High speed train etc.",0
"@USER @USER @USER @USER 
Dear Railway, 
The train from Kolkata(KOAA) to silchar train no 05640 silchar special's lavatory is not in condition to use . It smells very bad to the seat next to it. My family is traveling in",1
"@USER Sir please consider to link 4 major cities like Delhi, Mumbai, Chennai and Kolkata first with these trains, so we can move easily around India. Also need speed up to 250kmph and first need to fence up the tracks.",0
"@USER @USER @USER @USER chennai to Kolkata esp till vijayawada can have one route only, in those routes quadrupling will be beneficial, two lines can be used for slow trains &amp; goods. Another two for high speed traf",0
"Tramjatra1.docx HTTPURL 
History Of Trams In Kolkata
It has the distinction of having Asia's first electric tramcar in its prime. It ran particularly from the Esplanade tram depot.",0
"After a hiatus of four years, the Tramways Carnival has returned to Kolkata to commemorate the 150th anniversary of the country's sole functioning tram system. 

#TramwaysCarnival #KolkataTram #TramSystem150Years #HeritageTransport #CityOfJoy #KolkataHistory #TramReviva #Venuezz HTTPURL",2
"Did you know #Kolkata is the only city in Asia to have a functional #tram network?
This year marks the 150th anniversary of the #Kolkatatram, which has been an integral part of the city’s identity since 1873.

HTTPURL",0
@USER Not possible. Indian city road are too crowded. Besides Indians riders and drivers are too undisciplined to allow operations of trams. Kolkata will be only city in India with tram in near future.,1
"@USER @USER @USER @USER @USER @USER @USER @USER I have seen the enormous efforts in Edinburgh, and how difficult it is proving to be. Will we call a halt to the destruction of tram infrastructure in Kolkata be",0
"@USER @USER We couldn't even properly expand on the existing underground metro in Kolkata, and now we are even closing the tram service instead of upgrading and modernizing it.

Just to grab all that public land for private realtors.",0
"@USER @USER @USER And emotions represent distinct mental states. Joy, Anger or fear. A person coming to your place from a distance of thousands of kilometres with his family. Just allured by the ads on Kolkata Trams, of @USER and you a",1
"SVBTC has proposed a 200 KM High Speed Outer Ring Road along the periphery of Howrah-Kolkata-North &amp; South 24 Parganas.

🔺Cost - 4000 Cr
🔺8 Lane ORR
🔺3 RoBs, 9 Elevated Corridors
🔺Logistics Parks
🔺Parking Bay

The round table dialogue found resonance with PWD, WBTC &amp; Police. HTTPURL",0
Can’t speed in a city if the roads aren’t built for it #SmartCity #Kolkata 🤣,0
"@USER @USER Congestion on IR in north is understood by those who travel on it.. Absolute pain.. After few named stations, u know wht the avg speed will be.. Many congested routes are single..EDFC will really be a boon fr us.. Also the faste",1
@USER @USER @USER @USER May I know why ladies seat is not available in Kolkata express (13152)? How a single ladies passenger will travel. I want to book ticket for my wife. Please suggest.,1
@USER pls note we require a coupe for our travel to Mumbai #CSTM from Kolkata #Howrah on the 13th March via the #duronto SF express as we are traveling with an infant.,0
"@USER 
Today I tried booking QR ticket using metro ride Kolkata but despite payment was successful I did not get any ticket, same thing happened on 2nd March payment deducted but got no QR ticket and till date I have not received refund.please ",1
"@USER @USER 
I have taken a trip from new town Kolkata to hwh railway station which is more than 17 km , but in the receipt it is showing 4km and fare showing only 36 , but in actual i have paid 250 . Please explain how 17 km reduced to 4 km",0
"Kolkata to get a metro station airport soon. #BimanBandarstation of #YellowLine i.e. #Noapara-#Barasat via #Bimanbandar #MetroProject is going to be one of the important stations on this corridor. 
@USER 
@USER HTTPURL",0
"@USER @USER random traffic police taking money from the Uber drivers when the pick up any customer from Sealdah railway station 

Why is that ? 
 @USER",1
"@USER Sorry yes, even Kolkata Metro is on BG. Mr.Sreedharan had major differences with the Railway Board on the gauge issue and even once threatened to quit over the issue. But he was prevailed upon to continue but thereafter he ensured that all Me",2
@USER @USER Please launch an ios app or website to recharge our Kolkata Metro @USER smart cards for iphone users,0
"At Chingrighata and Metropolitan intersections, traffic blocks are needed to bridge the gaps in the viaduct. @USER @USER @USER #GoWB #Kolkata #MyKolkata
HTTPURL",0
"When I was born, Kolkata was the only city to have metro railway.

Now I've grown up and there are at least FOUR metro networks in India which are significantly bigger than Kolkata. All while Kolkata continues to develop its network since my childhood.

Pathetic. Shameful.

1/2",2
@USER Shalimar station kolkata west bengal. It is a pity for the passengers as no facilities at all and lot of long distance premium trains are starting from this.,1
"@USER Dear Sir, I am Baban Narsing Gayake applied for post on RRC-01/2019(level- 1 posts) on Eastern Railway (kolkata) zone. My registration number is: 1140017626 ROLL NUMBER IS 224194240002788 Date of birth: 06/06/1991.I am PWBD (divyang) My ca",0
"Today's Patna to Kolkata journey is going pathetic as AC isn't working in train no. 22241/Duronto EXP. @USER @USER must ensure the regular maintenance so that passengers won't suffer. If there's no provision of refund, then why such negligence is being occurred.",1
"Union railway minister Ashwini Vaishnaw notified via Twitter that a travelling ticket examiner (TTE) has been terminated from his job for urinating on a female passenger in Kolkata-Amritsar Akal Takht Express.

Here's what happened 👇
HTTPURL

#Railways",0
"An off-duty railway ticket checker allegedly urinated on a passenger on Kolkata-Amritsar Akal Takht Express, prompting the Indian Railways to sack him. 

#IndianRailways #TTE #UrinationCase 

HTTPURL",0
"A TTE who allegedly urinated  on the face of a woman passenger late on Monday night in the Kolkata bound Akaltakhat express near Lucknow has been  arrested by railway police.The victim  was travelling with  her husband,who also works in Rly.
@USER @USER",2
@USER Didi 🙏🏻 please resume Double Decker Bus Service back to Kolkata City,0
"@USER @USER Oh, shit Nightmares😑. Even my village buses are better than the tempo bus they run b/w Howrah and esplanade. The worse is they have no intention to upgrade either... The city of Seoul has 126 bridges.. Kolkata has 4...even tho",1
Pune.. Chennai..  smooth flight..  indigo @USER HTTPURL,2
"@USER @USER A flight from Chennai to madurai has announcement in Hindi, but not in Tamil, is it not imposition?  A railway ticket clerk in Nagercoil speaks only in Hindi to Tamil passengers, is it not imposition??",1
"@USER A passenger from Chennai to Kuwait (Flight#6E1571) was blocked at boarding gate at @USER by @USER staff, reason being the old name of the spouse is included in the visa-name, passport number and DoB are exact. Please check. @USER @USER @USER",1
